,bulk_id,slab_comp,predicted_voltage_she
18397,mp-1096802,Ag-0.333-Ge-0.167-Se-0.5,-1.2676111529065919
19579,mp-20866,Ge-0.5-Rh-0.5,-1.2676369375327288
11200,dcgat-agm003202376,Ca-0.167-Pt-0.667-Tl-0.167,-1.2676678477404315
11809,dcgat-agm003257908,Cu-0.714-Pt-0.286,-1.267671151798119
12999,dcgat-agm003295164,As-0.333-Pd-0.667,-1.2676857342932335
9259,dcgat-agm003180979,Ir-0.25-Ni-0.5-Pt-0.25,-1.2677229919438937
21393,oqmd-1371799,As-0.143-Pd-0.714-Sn-0.143,-1.2677685756157429
14386,dcgat-agm003438047,Au-0.167-Ir-0.333-Zn-0.5,-1.267806476170441
23502,oqmd-646800,In-0.75-Ir-0.25,-1.2678136976484002
14795,dcgat-agm003481019,Ir-0.222-Pt-0.111-Rh-0.667,-1.2678237607712437
14781,dcgat-agm003480400,Cd-0.625-Hg-0.125-Rh-0.25,-1.2678483748292253
4554,dcgat-agm002144648,Co-0.25-Pt-0.5-Rh-0.25,-1.2678628770874498
2797,dcgat-agm001619007,Ag-0.2-H-0.2-Rh-0.4-Sn-0.2,-1.2678692514429435
9310,dcgat-agm003181198,Ir-0.5-Pt-0.25-Ru-0.25,-1.2679323807709277
14953,dcgat-agm003494691,As-0.111-Ga-0.222-Pd-0.667,-1.2679381583736289
11651,dcgat-agm003209549,Cu-0.667-Pt-0.333,-1.2680278871179023
15353,dcgat-agm003530796,Ga-0.182-Pb-0.091-Pd-0.727,-1.2680425653163865
15017,dcgat-agm003505035,H-0.667-Pd-0.111-Rh-0.222,-1.2680832405970772
11874,dcgat-agm003260565,Ag-0.25-Ga-0.125-In-0.125-Se-0.5,-1.2681392726903638
3630,dcgat-agm001830052,As-0.75-Sb-0.25,-1.268157375990627
14564,dcgat-agm003457919,H-0.571-Pd-0.286-Pt-0.143,-1.2681795330640306
13373,dcgat-agm003305114,Cu-0.286-H-0.429-Rh-0.286,-1.2681832316786754
161,dcgat-agm001038439,Au-0.333-Ir-0.333-Ni-0.333,-1.2682623116430398
22832,oqmd-1646153,As-0.25-Rh-0.5-Sb-0.25,-1.2682669935729174
22012,oqmd-1525159,As-0.167-Pd-0.667-Sb-0.167,-1.2683035349468308
18357,mp-1080831,As-0.333-Pd-0.667,-1.2683617075619251
22970,oqmd-1747991,Ag-0.444-Se-0.333-Tl-0.222,-1.2683780870749621
10475,dcgat-agm003193267,Ir-0.2-Rh-0.8,-1.2683878472923666
2802,dcgat-agm001619012,H-0.2-Ir-0.2-Rh-0.4-Sn-0.2,-1.2684054744988194
1007,dcgat-agm001206366,Au-0.25-Ga-0.25-Pd-0.5,-1.2684248717113409
14023,dcgat-agm003414480,H-0.5-Ni-0.167-Pd-0.333,-1.2684529301649001
10943,dcgat-agm003197644,Ir-0.833-Ni-0.167,-1.268466524046452
19163,mp-1224175,Cu-0.111-In-0.333-Se-0.556,-1.2685237206685094
13959,dcgat-agm003408168,Au-0.167-Cu-0.5-Pd-0.333,-1.2685246964814851
5873,dcgat-agm002308124,Pb-0.571-Pt-0.429,-1.2685307464881048
10987,dcgat-agm003198340,Ni-0.667-Tc-0.333,-1.2685764875828602
15430,dcgat-agm003535882,Au-0.091-P-0.182-Pd-0.727,-1.2686044007327162
8144,dcgat-agm003163962,Cu-0.25-Ir-0.75,-1.2686381659684276
11206,dcgat-agm003202458,Pb-0.667-Rh-0.333,-1.2686511419439501
12524,dcgat-agm003283278,Au-0.333-Te-0.667,-1.2686592368292282
814,dcgat-agm001192752,Ir-0.833-Ru-0.167,-1.2687064163839246
8027,dcgat-agm003162731,Ir-0.5-Ni-0.25-Rh-0.25,-1.2687343563336437
10154,dcgat-agm003190841,Pt-0.75-Ru-0.25,-1.2687478045889993
14309,dcgat-agm003436684,Cd-0.167-Cu-0.333-Pd-0.5,-1.2687910360411054
9604,dcgat-agm003185801,Ir-0.5-Ni-0.25-Rh-0.25,-1.2687942276345043
18555,mp-1183206,Ag-0.75-Pd-0.25,-1.2687984265450525
17154,dcgat-agm003699960,H-0.4-In-0.067-Pd-0.533,-1.268836802681656
8443,dcgat-agm003166972,Ag-0.5-Cd-0.25-Pt-0.25,-1.2688481462097059
23362,oqmd-482801,Ag-0.25-Ir-0.25-Zn-0.5,-1.2688593291099433
2194,dcgat-agm001612188,Ag-0.2-Cd-0.2-H-0.2-Pd-0.4,-1.2689067122210087
1365,dcgat-agm001247232,Cu-0.5-Ga-0.25-Ru-0.25,-1.2689116651443317
4425,dcgat-agm002127864,Ir-0.5-Rh-0.5,-1.268943447944646
2766,dcgat-agm001618780,H-0.2-Ni-0.2-Rh-0.4-Sb-0.2,-1.2689816411794395
840,dcgat-agm001193061,Cu-0.833-Rh-0.167,-1.269000387506801
5216,dcgat-agm002193849,Se-0.5-Zn-0.5,-1.2690196436073071
11247,dcgat-agm003203297,Ag-0.167-Au-0.833,-1.2690504969023975
15190,dcgat-agm003519339,Ga-0.182-In-0.091-Pd-0.727,-1.2690549795886965
15349,dcgat-agm003530729,As-0.091-Ga-0.182-Pd-0.727,-1.2690890669546078
4963,dcgat-agm002168597,Ni-0.2-Pd-0.4-Se-0.4,-1.269108643883941
7951,dcgat-agm003161398,Ir-0.667-Ru-0.333,-1.269124005505268
6228,dcgat-agm002351911,Au-0.25-Cd-0.5-Rh-0.25,-1.2691289511133426
19225,mp-1225744,Cu-0.333-Se-0.333-Te-0.333,-1.2691683901947166
14116,dcgat-agm003421815,Ag-0.167-Cd-0.5-Pt-0.333,-1.269251734295148
1655,dcgat-agm001299003,Ga-0.25-Ni-0.25-Pt-0.25-Rh-0.25,-1.269255494419757
10177,dcgat-agm003191010,Ag-0.25-Cd-0.5-Rh-0.25,-1.2693626663561504
20870,oqmd-1039202,Bi-0.667-Rh-0.333,-1.2694200877492419
11660,dcgat-agm003209658,Ni-0.333-Pt-0.667,-1.2694519869263465
16719,dcgat-agm003646117,Au-0.1-In-0.5-Rh-0.4,-1.2694528106692862
15435,dcgat-agm003536136,In-0.091-P-0.182-Pd-0.727,-1.2694581436100894
10404,dcgat-agm003192820,Ni-0.25-Pt-0.25-Rh-0.5,-1.2695088943599955
18606,mp-1184265,Ga-0.25-Rh-0.75,-1.2695232889060235
484,dcgat-agm001135038,Ir-0.25-Ni-0.5-Pd-0.25,-1.2695417193987906
318,dcgat-agm001118949,Au-0.25-Co-0.25-Pt-0.5,-1.2695647966771926
6552,dcgat-agm002491734,H-0.2-Pd-0.6-Zn-0.2,-1.2695851321102412
19571,mp-20817,Ge-0.333-Pt-0.333-Se-0.333,-1.2695943588674918
13044,dcgat-agm003296110,Ag-0.75-Pd-0.25,-1.269636459450762
16584,dcgat-agm003643260,Ag-0.1-Ga-0.4-Rh-0.5,-1.2696417846237282
11688,dcgat-agm003212148,Ir-0.333-Rh-0.667,-1.269650174537309
7728,dcgat-agm003158106,Cu-0.667-Rh-0.333,-1.2697272250185416
11345,dcgat-agm003203655,Co-0.167-Pt-0.833,-1.2697279160959778
9314,dcgat-agm003181208,Ir-0.5-Pt-0.25-Ru-0.25,-1.2697566453912623
12829,dcgat-agm003291151,Rh-0.7-Sn-0.3,-1.2697696649124808
9738,dcgat-agm003186538,Ir-0.25-Pt-0.5-Ru-0.25,-1.269820742314582
17960,dcgat-agm003774349,Ag-0.125-Fe-0.125-Pt-0.75,-1.2698455088495306
6733,dcgat-agm002924122,H-0.4-Pb-0.2-Rh-0.4,-1.2698491511636414
8117,dcgat-agm003163665,Co-0.25-Ir-0.75,-1.2698579680143194
17924,dcgat-agm003774113,As-0.125-Ga-0.125-Ni-0.75,-1.2699051400858168
4812,dcgat-agm002153828,Fe-0.5-H-0.5,-1.2699317802655568
22233,oqmd-1571806,Bi-0.25-Pt-0.5-Sn-0.25,-1.269978965417231
9016,dcgat-agm003177874,Cu-0.5-Ni-0.25-Pt-0.25,-1.2699848558868259
14367,dcgat-agm003437903,Ga-0.5-Ir-0.333-Pd-0.167,-1.2699905561852298
11740,dcgat-agm003214970,In-0.357-Se-0.571-Tl-0.071,-1.2700654883620528
21217,oqmd-1346721,Bi-0.308-Se-0.538-Tl-0.154,-1.2700703251781644
14230,dcgat-agm003436088,Au-0.167-Pt-0.333-Zn-0.5,-1.2700842813396456
7991,dcgat-agm003161618,Ir-0.333-Pt-0.333-Ru-0.333,-1.2700892240450417
16641,dcgat-agm003644555,Co-0.1-Ga-0.5-Ir-0.4,-1.2701113491139666
188,dcgat-agm001048732,As-0.333-Rh-0.333-Tl-0.333,-1.2701334152996
14236,dcgat-agm003436098,Pt-0.333-Rh-0.167-Zn-0.5,-1.2701355827392016
3410,dcgat-agm001648552,Cd-0.4-H-0.2-Pd-0.2-Rh-0.2,-1.270143140551717
19104,mp-1221629,Ga-0.25-Mn-0.25-Rh-0.5,-1.2701788677764014
17188,dcgat-agm003704821,H-0.2-Pd-0.6-Sn-0.2,-1.2701830787898216
2796,dcgat-agm001619004,H-0.2-Pd-0.4-Rh-0.2-Sn-0.2,-1.270201195572652
2001,dcgat-agm001391470,Nb-0.25-Os-0.25-Ta-0.25-Tc-0.25,-1.2702086677104325
10668,dcgat-agm003195096,Pt-0.2-Rh-0.8,-1.2702107747209728
9603,dcgat-agm003185800,Ir-0.5-Ni-0.25-Rh-0.25,-1.2702431764253976
13862,dcgat-agm003394370,H-0.4-Ni-0.4-Pd-0.2,-1.2702585600130787
12323,dcgat-agm003266807,Ir-0.444-Rh-0.556,-1.2703040674031922
12971,dcgat-agm003294530,Ir-0.333-Rh-0.667,-1.2703068956783485
21017,oqmd-1280112,Co-0.286-Ni-0.143-Te-0.571,-1.2703361473801458
261,dcgat-agm001106116,H-0.2-Pt-0.2-Rh-0.6,-1.2703826470821853
9633,dcgat-agm003185941,Ir-0.25-Rh-0.75,-1.2704029679347908
14348,dcgat-agm003437781,Ga-0.333-Ni-0.167-Rh-0.5,-1.2705095242968336
14093,dcgat-agm003418199,H-0.5-Ni-0.167-Rh-0.333,-1.2705408472171569
1634,dcgat-agm001297748,Cu-0.25-Ni-0.25-Pt-0.25-Zn-0.25,-1.270550589213256
5032,dcgat-agm002180481,Rh-0.667-Sb-0.333,-1.2705953810212067
19235,mp-1226017,Co-0.25-Ni-0.25-Te-0.5,-1.270640333426151
10114,dcgat-agm003190726,Ir-0.75-Ni-0.25,-1.2706591067044428
6253,dcgat-agm002357770,Pt-0.5-Sn-0.25-Tl-0.25,-1.270659596056146
14989,dcgat-agm003501450,Ga-0.222-Pd-0.667-Sb-0.111,-1.270677703664591
20759,oqmd-1017017,Cu-0.25-Rh-0.25-Zn-0.5,-1.2706907657041517
15496,dcgat-agm003551339,Ni-0.125-Pt-0.375-Rh-0.5,-1.2707599922426622
12045,dcgat-agm003262650,Cd-0.25-Cu-0.125-In-0.125-Se-0.5,-1.270784571349704
19184,mp-1224791,Ga-0.25-Ni-0.5-Pt-0.25,-1.2707861471051736
3381,dcgat-agm001644646,Fe-0.2-H-0.2-Ni-0.2-Pd-0.4,-1.270801529471095
11689,dcgat-agm003212149,Ir-0.333-Rh-0.667,-1.2708751003939596
15902,dcgat-agm003609275,Ag-0.333-Cu-0.333-Pd-0.333,-1.270880672642872
19555,mp-20554,Ag-0.25-In-0.25-Se-0.5,-1.2708862385579116
2943,dcgat-agm001620303,H-0.2-Pd-0.2-Rh-0.4-Zn-0.2,-1.2709145461242994
14780,dcgat-agm003480398,Cd-0.625-In-0.125-Rh-0.25,-1.2709202661205548
18565,mp-1183541,Au-0.25-Cd-0.5-Rh-0.25,-1.2709889435003214
1639,dcgat-agm001297787,Cu-0.25-Ga-0.25-Pt-0.25-Rh-0.25,-1.271065710433986
8698,dcgat-agm003174105,Cd-0.5-Cu-0.25-Rh-0.25,-1.271091242614395
378,dcgat-agm001124922,Cd-0.25-Cu-0.25-Pd-0.5,-1.2711183160622501
16373,dcgat-agm003639021,Pd-0.1-Pt-0.4-Zn-0.5,-1.2711215261262798
16103,dcgat-agm003624206,H-0.5-Ni-0.25-Rh-0.25,-1.2711222290588133
2172,dcgat-agm001611204,Au-0.2-H-0.2-Ni-0.2-Pd-0.4,-1.2711748149186737
11408,dcgat-agm003203828,Ir-0.833-Ru-0.167,-1.2711798389796507
10331,dcgat-agm003192521,Ir-0.25-Ni-0.5-Zn-0.25,-1.271200292878746
21185,oqmd-1340842,Ag-0.222-Au-0.778,-1.271205614639924
1571,dcgat-agm001284688,Ge-0.25-Ir-0.25-Ru-0.25-Zn-0.25,-1.2712242316600113
22074,oqmd-1551178,Fe-0.333-Sb-0.5-Te-0.167,-1.2712243351587493
4701,dcgat-agm002151215,Ga-0.3-Rh-0.7,-1.2713071164180971
18825,mp-1212900,Cu-0.222-Pd-0.333-Se-0.444,-1.2713122589949912
1835,dcgat-agm001340562,Cu-0.25-Ga-0.25-Ni-0.25-Rh-0.25,-1.2713134804363144
19032,mp-1220003,P-0.2-Pd-0.8,-1.2713480696442732
6495,dcgat-agm002487405,H-0.2-Ir-0.2-Rh-0.6,-1.2713585746520324
13377,dcgat-agm003305155,Ag-0.286-H-0.429-Rh-0.286,-1.2713906555844967
16571,dcgat-agm003642832,Cu-0.1-Ir-0.4-Rh-0.5,-1.2714107730231428
13933,dcgat-agm003405552,Pd-0.4-Rh-0.2-Sn-0.4,-1.2714242349474594
14090,dcgat-agm003418168,Cu-0.167-Mn-0.333-Pd-0.5,-1.2714308756984356
13178,dcgat-agm003298902,Cu-0.833-Rh-0.167,-1.2714603225116257
12377,dcgat-agm003268018,Ir-0.889-Ru-0.111,-1.2714644412269958
1554,dcgat-agm001282530,Ga-0.25-Pd-0.75,-1.271525690399117
23659,oqmd-7825,Fe-0.25-Pt-0.75,-1.2715446259285765
5266,dcgat-agm002206413,Co-0.143-Pd-0.714-Te-0.143,-1.2716332130679828
6618,dcgat-agm002497103,H-0.2-Rh-0.6-Sb-0.2,-1.2716401468780485
16113,dcgat-agm003624486,Ni-0.25-Pt-0.5-Zn-0.25,-1.2716590630109934
5347,dcgat-agm002215033,Ge-0.143-Pd-0.714-Sb-0.143,-1.271680246343386
6925,dcgat-agm002982447,H-0.4-Ni-0.2-Pt-0.4,-1.271714347228032
18209,mp-10264,Ni-0.5-Te-0.5,-1.2717166640692845
7581,dcgat-agm003081582,H-0.2-Pd-0.6-Zn-0.2,-1.2717169166068647
9602,dcgat-agm003185798,Ir-0.5-Ni-0.25-Rh-0.25,-1.2717341692591586
12825,dcgat-agm003291128,Pt-0.3-Rh-0.7,-1.2717365304239086
2163,dcgat-agm001611187,Au-0.2-H-0.2-Ni-0.4-Pd-0.2,-1.2717513703505552
15589,dcgat-agm003567633,Au-0.111-In-0.333-Pd-0.556,-1.2717574480722869
15549,dcgat-agm003556969,H-0.5-Ni-0.375-Rh-0.125,-1.2717713487027766
7448,dcgat-agm003077782,H-0.2-In-0.2-Rh-0.6,-1.2717852363338804
19373,mp-1359,Ir-0.5-Nb-0.5,-1.2718751081134707
7966,dcgat-agm003161444,Pt-0.667-Ru-0.333,-1.271895500024173
13729,dcgat-agm003358171,H-0.154-Pd-0.615-Sb-0.231,-1.2719433253918693
215,dcgat-agm001081652,H-0.143-Pb-0.286-Pd-0.571,-1.2719491578349271
14159,dcgat-agm003428686,Fe-0.167-H-0.333-Pd-0.5,-1.271963878010283
9679,dcgat-agm003186092,Ir-0.75-Ru-0.25,-1.2720377980418278
13992,dcgat-agm003410836,Cu-0.333-Pd-0.5-Zn-0.167,-1.2720592803401858
9615,dcgat-agm003185819,Ir-0.25-Ni-0.25-Rh-0.5,-1.2720883226262227
16545,dcgat-agm003642635,Ag-0.1-Cu-0.5-Pd-0.4,-1.2721099543951446
10642,dcgat-agm003195022,Fe-0.6-Rh-0.4,-1.2721142707274078
14789,dcgat-agm003480997,Pt-0.667-Rh-0.222-Ru-0.111,-1.2721328307098294
20521,mp-976847,Ni-0.75-Sb-0.25,-1.2721747143582012
19233,mp-1226009,As-0.5-Co-0.25-Ni-0.25,-1.272175254250234
13084,dcgat-agm003297188,Pt-0.2-Rh-0.8,-1.2721829476307227
2461,dcgat-agm001616384,Co-0.4-H-0.2-Ir-0.2-Nb-0.2,-1.2722109522312604
40,dcgat-agm001014481,As-0.333-Ni-0.333-Ru-0.333,-1.2722316293695446
8035,dcgat-agm003162739,Ir-0.25-Ni-0.25-Rh-0.5,-1.272235612220788
11041,dcgat-agm003198759,Se-0.333-Te-0.667,-1.2722454405255696
9810,dcgat-agm003187019,Cd-0.25-Fe-0.25-Rh-0.5,-1.272252384854243
13715,dcgat-agm003350666,H-0.167-Pb-0.25-Pd-0.583,-1.2723599989824108
5650,dcgat-agm002263963,Co-0.111-Ir-0.889,-1.2723937970164623
10490,dcgat-agm003193332,Au-0.8-Tl-0.2,-1.2724210261968318
20653,oqmd-1013025,Ga-0.5-Ir-0.25-Rh-0.25,-1.2724516627306328
3481,dcgat-agm001660988,H-0.2-Ni-0.4-Pt-0.2-Tl-0.2,-1.2724645311426812
17476,dcgat-agm003745111,H-0.667-Ni-0.167-Rh-0.167,-1.27250043633624
19439,mp-16610,Ge-0.6-Os-0.4,-1.2725276076310879
17878,dcgat-agm003771895,Au-0.125-Cu-0.75-Rh-0.125,-1.2725601003298328
19246,mp-1226090,Co-0.455-Te-0.545,-1.2725634405966852
21712,oqmd-1472984,Pd-0.667-Sn-0.333,-1.2725784909910396
10763,dcgat-agm003196126,Au-0.667-Tl-0.333,-1.2725826909187576
8018,dcgat-agm003161985,Ag-0.25-Te-0.75,-1.2726112276679609
18356,mp-1080677,Se-0.6-Tl-0.4,-1.2726677560304536
13956,dcgat-agm003408089,Ag-0.5-Cd-0.167-Pd-0.333,-1.2726956744364442
14184,dcgat-agm003433242,Ag-0.333-Pd-0.5-Sn-0.167,-1.2727192916070864
7250,dcgat-agm003072890,Ga-0.2-H-0.2-Rh-0.6,-1.272722219958974
9804,dcgat-agm003186825,Ni-0.5-Pt-0.5,-1.272797393555463
16059,dcgat-agm003619512,Ni-0.5-Pd-0.25-Pt-0.25,-1.2727990559289535
9601,dcgat-agm003185797,Ir-0.5-Ni-0.25-Rh-0.25,-1.2728139080936884
6317,dcgat-agm002370142,Co-0.167-Ir-0.833,-1.272834796436642
21274,oqmd-1366634,As-0.143-Mn-0.143-Pt-0.714,-1.272844241943985
19503,mp-19768,As-0.333-Ni-0.333-Rh-0.333,-1.2728607620199015
12453,dcgat-agm003270075,Ag-0.333-Cu-0.333-Se-0.333,-1.2728980572889759
17799,dcgat-agm003770126,Fe-0.125-Pd-0.125-Pt-0.75,-1.2728994704094991
10201,dcgat-agm003191324,Au-0.25-Cd-0.5-Pt-0.25,-1.2729079431089656
17234,dcgat-agm003712822,As-0.2-Pb-0.2-Pd-0.6,-1.2729775399154528
16379,dcgat-agm003639030,Pt-0.4-Rh-0.1-Zn-0.5,-1.2730130907388761
21616,oqmd-1441995,Sb-0.4-Se-0.6,-1.2730310375682947
18172,mp-1025329,Pt-0.714-Si-0.143-Tl-0.143,-1.2730459366236202
11861,dcgat-agm003258761,Ni-0.429-Pt-0.571,-1.2730750491168266
8721,dcgat-agm003174587,Cd-0.25-In-0.25-Pt-0.5,-1.2731255324556665
23414,oqmd-522462,Ga-0.5-Ir-0.25-Rh-0.25,-1.2731827121982002
4904,dcgat-agm002167042,As-0.333-Ni-0.667,-1.2731928299700366
21286,oqmd-1367102,Ir-0.5-Mn-0.5,-1.2731994558005608
260,dcgat-agm001106022,H-0.2-Pd-0.6-Sb-0.2,-1.2733280844842225
9311,dcgat-agm003181200,Ir-0.5-Pt-0.25-Ru-0.25,-1.2735286081916857
326,dcgat-agm001119222,Co-0.25-Pd-0.25-Pt-0.5,-1.2735312486130423
18197,mp-1025799,Mo-0.333-Se-0.667,-1.2735808003999907
16638,dcgat-agm003644551,Ga-0.5-Ir-0.1-Rh-0.4,-1.273625033610636
18822,mp-1212680,Ga-0.625-Ir-0.375,-1.2736698948755638
20236,mp-74,Rh-1.0,-1.2737315888661085
21491,oqmd-1375290,Pd-0.4-Rh-0.2-Te-0.4,-1.2737332389606713
21012,oqmd-1277671,Cd-0.25-Se-0.5-Zn-0.25,-1.2737590455435628
8146,dcgat-agm003163971,Cu-0.75-Ir-0.25,-1.273813707477316
12570,dcgat-agm003285819,Ag-0.867-Pd-0.133,-1.273827920645319
8674,dcgat-agm003171501,Au-0.5-Sb-0.25-Te-0.25,-1.2738461952040319
19245,mp-1226089,Co-0.25-Pt-0.75,-1.273856369959586
8993,dcgat-agm003177394,Cu-0.25-Ir-0.25-Ni-0.5,-1.2738642813220502
4374,dcgat-agm002112835,Ga-0.333-Ir-0.333-Ni-0.333,-1.2738766695849866
3440,dcgat-agm001651510,H-0.2-Ni-0.2-Pt-0.4-Zn-0.2,-1.2738885673394864
9613,dcgat-agm003185816,Ir-0.25-Ni-0.25-Rh-0.5,-1.2738977697224154
5822,dcgat-agm002290065,Ge-0.25-Mn-0.25-Ni-0.5,-1.2739271842018995
18802,mp-12086,Cu-0.75-Pt-0.25,-1.2739703407679697
16031,dcgat-agm003615351,Ir-0.5-Rh-0.25-Ru-0.25,-1.274003972386729
8834,dcgat-agm003176037,Co-0.5-Fe-0.25-Zn-0.25,-1.2740534735994493
6654,dcgat-agm002835992,H-0.5-Ni-0.25-Rh-0.25,-1.2740687879596577
7258,dcgat-agm003072905,Ga-0.2-H-0.2-Rh-0.6,-1.2741030754319476
15292,dcgat-agm003528688,Ga-0.182-Pd-0.727-Sn-0.091,-1.2741080867314882
7360,dcgat-agm003077110,H-0.5-Pd-0.5,-1.2741356248867097
12002,dcgat-agm003261680,Ir-0.875-Tc-0.125,-1.2741497553697605
20872,oqmd-1039257,Bi-0.667-Ir-0.333,-1.2741530418683662
22838,oqmd-1646170,As-0.375-Rh-0.5-Sn-0.125,-1.2741628830486107
23320,oqmd-468460,Ag-0.25-In-0.25-Pd-0.5,-1.2741763904678223
12797,dcgat-agm003290716,Pd-0.625-Zn-0.375,-1.274179333568692
17153,dcgat-agm003699959,H-0.4-Pd-0.533-Sb-0.067,-1.2742509148382735
9676,dcgat-agm003186089,Ir-0.75-Ru-0.25,-1.274261100533264
9609,dcgat-agm003185808,Ir-0.25-Ni-0.5-Rh-0.25,-1.2742766429543413
10278,dcgat-agm003192150,Cu-0.5-Ni-0.25-Pt-0.25,-1.2742814814339534
22829,oqmd-1646150,Rh-0.5-Sb-0.25-Sn-0.25,-1.2742886180795878
15412,dcgat-agm003535224,Cd-0.091-P-0.182-Pd-0.727,-1.2742995169837101
8989,dcgat-agm003177387,Cu-0.25-Ir-0.5-Ni-0.25,-1.2743079648101543
2589,dcgat-agm001617298,Co-0.4-H-0.2-Pt-0.2-Rh-0.2,-1.2743254234976735
23499,oqmd-581574,As-0.333-Co-0.333-Ni-0.333,-1.2743403054995683
13681,dcgat-agm003340882,Au-0.222-Cu-0.444-Pd-0.333,-1.274344802499285
19279,mp-1226940,Cd-0.5-Se-0.25-Te-0.25,-1.2743497661877172
23287,oqmd-451564,Au-0.25-Rh-0.5-Sn-0.25,-1.2744232290887183
9667,dcgat-agm003186055,Fe-0.75-Ir-0.25,-1.2744250643510346
18061,dcgat-agm003774813,Fe-0.125-Ir-0.75-Rh-0.125,-1.2744333053944499
6494,dcgat-agm002487306,H-0.2-Ni-0.6-Pt-0.2,-1.2744406043479373
3399,dcgat-agm001645927,H-0.2-In-0.2-Ni-0.2-Pt-0.4,-1.2744747803556744
15436,dcgat-agm003536139,Bi-0.091-P-0.182-Pd-0.727,-1.2744827322786358
21480,oqmd-1375078,Mn-0.143-Pt-0.714-Sb-0.143,-1.2745432303629496
4587,dcgat-agm002146042,Cu-0.25-In-0.125-Se-0.5-Zn-0.125,-1.2745698820226643
1410,dcgat-agm001265010,Cu-0.333-H-0.333-Pd-0.333,-1.274630777957276
4533,dcgat-agm002144253,Cd-0.25-Co-0.25-Pt-0.5,-1.274639104353454
5465,dcgat-agm002226067,Ge-0.25-Ni-0.5-Rh-0.25,-1.2746474258177853
10954,dcgat-agm003197700,Ir-0.833-Zn-0.167,-1.2746584406857528
18188,mp-1025573,Te-0.667-W-0.333,-1.2746645838749466
20679,oqmd-1013331,Ga-0.25-Rh-0.5-Zn-0.25,-1.2746985671226865
54,dcgat-agm001018087,Bi-0.333-Ru-0.333-Sb-0.333,-1.2747325444064925
20262,mp-81,Au-1.0,-1.2747485229648614
22598,oqmd-1625965,Cr-0.25-Ir-0.625-Os-0.125,-1.2747885976981772
3521,dcgat-agm001663370,H-0.2-Ir-0.2-Pt-0.2-Zn-0.4,-1.274798639248706
20452,mp-894,Pt-0.5-Zn-0.5,-1.2748176257628492
14388,dcgat-agm003438050,Au-0.167-Rh-0.333-Zn-0.5,-1.274820320842653
10522,dcgat-agm003193629,Ir-0.8-Zn-0.2,-1.2748206035885414
257,dcgat-agm001105997,H-0.2-Ni-0.6-Zn-0.2,-1.2748282442519137
18203,mp-1025988,Mo-0.333-S-0.444-Se-0.222,-1.2748702459465937
2199,dcgat-agm001612200,Cd-0.2-H-0.2-Pd-0.4-Rh-0.2,-1.2748721069170394
1874,dcgat-agm001359910,Co-0.25-Ga-0.25-Ir-0.25-Zn-0.25,-1.2749293251198663
20869,oqmd-1039199,Bi-0.667-Pt-0.333,-1.2749454925326917
21136,oqmd-1340114,Ge-0.333-Pt-0.667,-1.275014020900353
9224,dcgat-agm003180853,Ir-0.5-Mn-0.25-Si-0.25,-1.275023495292741
8446,dcgat-agm003166976,Ag-0.25-Cd-0.5-Pt-0.25,-1.2750383792248239
13535,dcgat-agm003327734,Cu-0.375-Ni-0.25-Pt-0.375,-1.2750424477082611
8757,dcgat-agm003175242,Cd-0.5-Ni-0.25-Pt-0.25,-1.2750426768723333
14173,dcgat-agm003430819,Ni-0.167-Pd-0.5-Sb-0.333,-1.2750795019198193
20830,oqmd-1017592,Ga-0.25-Rh-0.5-Zn-0.25,-1.2751012241255948
18817,mp-1212011,In-0.2-Sb-0.2-Se-0.6,-1.2751375401373117
14862,dcgat-agm003486956,Ge-0.111-Pd-0.667-Sn-0.222,-1.2751582438057438
19971,mp-505511,As-0.333-Co-0.333-Se-0.333,-1.2751662655332212
5868,dcgat-agm002307678,Pd-0.714-Sb-0.143-Sn-0.143,-1.2751911969972887
10354,dcgat-agm003192561,Ir-0.5-Rh-0.25-Ru-0.25,-1.2752125888331443
0,dcgat-agm001000072,Ge-0.333-Pt-0.333-Se-0.333,-1.2752184123339312
8028,dcgat-agm003162732,Ir-0.5-Ni-0.25-Rh-0.25,-1.275230483356804
6691,dcgat-agm002909672,As-0.4-Rh-0.4-Tl-0.2,-1.2752937481453341
14315,dcgat-agm003436720,Cd-0.167-Ga-0.333-Rh-0.5,-1.2753242029123646
20767,oqmd-1017124,Mn-0.5-Pt-0.25-Rh-0.25,-1.2753562872496076
10873,dcgat-agm003197144,Cu-0.667-Ir-0.333,-1.2754002330925065
13961,dcgat-agm003408175,Ag-0.167-H-0.5-Pd-0.333,-1.2754073347362196
13732,dcgat-agm003362724,Cu-0.182-H-0.364-Pd-0.455,-1.2754544653017534
14233,dcgat-agm003436093,Pd-0.167-Pt-0.333-Zn-0.5,-1.2755616460500763
2956,dcgat-agm001620963,As-0.2-Co-0.4-H-0.2-Ni-0.2,-1.2755827108066482
6896,dcgat-agm002967762,Cd-0.4-In-0.2-Pt-0.4,-1.2755897364497706
17674,dcgat-agm003765856,Au-0.75-Cu-0.125-Pd-0.125,-1.275653017065915
5415,dcgat-agm002216442,H-0.333-Ni-0.333-Rh-0.333,-1.2756925314780738
13700,dcgat-agm003341926,Ag-0.333-H-0.444-Pt-0.222,-1.2757027377540568
16592,dcgat-agm003643311,Ag-0.1-Rh-0.4-Zn-0.5,-1.2757105299431344
